tier	kind	label	target	target_tier	rate_per_min	policy	proliferator_mark	url
3	matrix10x	T3/matrix10x/energy-matrix@600/no-proliferator	energy-matrix	1	600	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=energy-matrix*600&v=11
3	matrix10x	T3/matrix10x/energy-matrix@600/all-products	energy-matrix	1	600	all-products	3	https://factoriolab.github.io/dsp/list?o=energy-matrix*600&v=11
3	matrix	T3/matrix/gravity-matrix@60/no-proliferator	gravity-matrix	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=gravity-matrix*60&v=11
3	matrix	T3/matrix/gravity-matrix@60/all-products	gravity-matrix	3	60	all-products	3	https://factoriolab.github.io/dsp/list?o=gravity-matrix*60&v=11
3	matrix10x	T3/matrix10x/gravity-matrix@600/no-proliferator	gravity-matrix	3	600	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=gravity-matrix*600&v=11
3	matrix10x	T3/matrix10x/gravity-matrix@600/all-products	gravity-matrix	3	600	all-products	3	https://factoriolab.github.io/dsp/list?o=gravity-matrix*600&v=11
3	matrix	T3/matrix/information-matrix@60/no-proliferator	information-matrix	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=information-matrix*60&v=11
3	matrix	T3/matrix/information-matrix@60/all-products	information-matrix	2	60	all-products	3	https://factoriolab.github.io/dsp/list?o=information-matrix*60&v=11
3	matrix10x	T3/matrix10x/information-matrix@600/no-proliferator	information-matrix	2	600	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=information-matrix*600&v=11
3	matrix10x	T3/matrix10x/information-matrix@600/all-products	information-matrix	2	600	all-products	3	https://factoriolab.github.io/dsp/list?o=information-matrix*600&v=11
3	matrix	T3/matrix/structure-matrix@60/no-proliferator	structure-matrix	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=structure-matrix*60&v=11
3	matrix	T3/matrix/structure-matrix@60/all-products	structure-matrix	2	60	all-products	3	https://factoriolab.github.io/dsp/list?o=structure-matrix*60&v=11
3	matrix10x	T3/matrix10x/structure-matrix@600/no-proliferator	structure-matrix	2	600	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=structure-matrix*600&v=11
3	matrix10x	T3/matrix10x/structure-matrix@600/all-products	structure-matrix	2	600	all-products	3	https://factoriolab.github.io/dsp/list?o=structure-matrix*600&v=11
3	component	T3/component/carbon-nanotube@60/no-proliferator	carbon-nanotube	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=carbon-nanotube*60&v=11
3	component	T3/component/casimir-crystal@60/no-proliferator	casimir-crystal	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=casimir-crystal*60&v=11
3	component	T3/component/circuit-board@60/no-proliferator	circuit-board	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=circuit-board*60&v=11
3	component	T3/component/coal@60/no-proliferator	coal	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=coal*60&v=11
3	component	T3/component/copper-ingot@60/no-proliferator	copper-ingot	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=copper-ingot*60&v=11
3	component	T3/component/copper-ore@60/no-proliferator	copper-ore	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=copper-ore*60&v=11
3	component	T3/component/crude-oil@60/no-proliferator	crude-oil	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=crude-oil*60&v=11
3	component	T3/component/crystal-silicon@60/no-proliferator	crystal-silicon	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=crystal-silicon*60&v=11
3	component	T3/component/deuterium@60/no-proliferator	deuterium	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=deuterium*60&v=11
3	component	T3/component/deuteron-fuel-rod@60/no-proliferator	deuteron-fuel-rod	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=deuteron-fuel-rod*60&v=11
3	component	T3/component/diamond@60/no-proliferator	diamond	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=diamond*60&v=11
3	component	T3/component/dyson-sphere-component@60/no-proliferator	dyson-sphere-component	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=dyson-sphere-component*60&v=11
3	component	T3/component/electric-motor@60/no-proliferator	electric-motor	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=electric-motor*60&v=11
3	component	T3/component/electromagnetic-matrix@60/no-proliferator	electromagnetic-matrix	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=electromagnetic-matrix*60&v=11
3	component	T3/component/electromagnetic-turbine@60/no-proliferator	electromagnetic-turbine	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=electromagnetic-turbine*60&v=11
3	component	T3/component/energetic-graphite@60/no-proliferator	energetic-graphite	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=energetic-graphite*60&v=11
3	component	T3/component/energy-matrix@60/no-proliferator	energy-matrix	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=energy-matrix*60&v=11
3	component	T3/component/fire-ice@60/no-proliferator	fire-ice	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=fire-ice*60&v=11
3	component	T3/component/foundation@60/no-proliferator	foundation	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=foundation*60&v=11
3	component	T3/component/fractal-silicon@60/no-proliferator	fractal-silicon	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=fractal-silicon*60&v=11
3	component	T3/component/frame-material@60/no-proliferator	frame-material	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=frame-material*60&v=11
3	component	T3/component/gear@60/no-proliferator	gear	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=gear*60&v=11
3	component	T3/component/glass@60/no-proliferator	glass	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=glass*60&v=11
3	component	T3/component/graphene@60/no-proliferator	graphene	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=graphene*60&v=11
3	component	T3/component/graviton-lens@60/no-proliferator	graviton-lens	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=graviton-lens*60&v=11
3	component	T3/component/gravity-matrix@60/no-proliferator	gravity-matrix	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=gravity-matrix*60&v=11
3	component	T3/component/high-purity-silicon@60/no-proliferator	high-purity-silicon	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=high-purity-silicon*60&v=11
3	component	T3/component/hydrogen@60/no-proliferator	hydrogen	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=hydrogen*60&v=11
3	component	T3/component/hydrogen-fuel-rod@60/no-proliferator	hydrogen-fuel-rod	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=hydrogen-fuel-rod*60&v=11
3	component	T3/component/information-matrix@60/no-proliferator	information-matrix	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=information-matrix*60&v=11
3	component	T3/component/iron-ingot@60/no-proliferator	iron-ingot	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=iron-ingot*60&v=11
3	component	T3/component/iron-ore@60/no-proliferator	iron-ore	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=iron-ore*60&v=11
3	component	T3/component/kimberlite-ore@60/no-proliferator	kimberlite-ore	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=kimberlite-ore*60&v=11
3	component	T3/component/logistics-bot@60/no-proliferator	logistics-bot	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=logistics-bot*60&v=11
3	component	T3/component/logistics-drone@60/no-proliferator	logistics-drone	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=logistics-drone*60&v=11
3	component	T3/component/logistics-vessel@60/no-proliferator	logistics-vessel	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=logistics-vessel*60&v=11
3	component	T3/component/magnet@60/no-proliferator	magnet	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=magnet*60&v=11
3	component	T3/component/magnetic-coil@60/no-proliferator	magnetic-coil	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=magnetic-coil*60&v=11
3	component	T3/component/microcrystalline-component@60/no-proliferator	microcrystalline-component	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=microcrystalline-component*60&v=11
3	component	T3/component/optical-grating-crystal@60/no-proliferator	optical-grating-crystal	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=optical-grating-crystal*60&v=11
3	component	T3/component/organic-crystal@60/no-proliferator	organic-crystal	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=organic-crystal*60&v=11
3	component	T3/component/particle-broadband@60/no-proliferator	particle-broadband	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=particle-broadband*60&v=11
3	component	T3/component/particle-container@60/no-proliferator	particle-container	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=particle-container*60&v=11
3	component	T3/component/photon-combiner@60/no-proliferator	photon-combiner	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=photon-combiner*60&v=11
3	component	T3/component/plasma-exciter@60/no-proliferator	plasma-exciter	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=plasma-exciter*60&v=11
3	component	T3/component/plastic@60/no-proliferator	plastic	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=plastic*60&v=11
3	component	T3/component/prism@60/no-proliferator	prism	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=prism*60&v=11
3	component	T3/component/processor@60/no-proliferator	processor	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=processor*60&v=11
3	component	T3/component/proliferator-1@60/no-proliferator	proliferator-1	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=proliferator-1*60&v=11
3	component	T3/component/proliferator-2@60/no-proliferator	proliferator-2	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=proliferator-2*60&v=11
3	component	T3/component/proliferator-3@60/no-proliferator	proliferator-3	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=proliferator-3*60&v=11
3	component	T3/component/refined-oil@60/no-proliferator	refined-oil	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=refined-oil*60&v=11
3	component	T3/component/reinforced-thruster@60/no-proliferator	reinforced-thruster	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=reinforced-thruster*60&v=11
3	component	T3/component/silicon-ore@60/no-proliferator	silicon-ore	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=silicon-ore*60&v=11
3	component	T3/component/solar-sail@60/no-proliferator	solar-sail	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=solar-sail*60&v=11
3	component	T3/component/space-warper@60/no-proliferator	space-warper	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=space-warper*60&v=11
3	component	T3/component/spiniform-stalagmite-crystal@60/no-proliferator	spiniform-stalagmite-crystal	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=spiniform-stalagmite-crystal*60&v=11
3	component	T3/component/steel@60/no-proliferator	steel	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=steel*60&v=11
3	component	T3/component/stone@60/no-proliferator	stone	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=stone*60&v=11
3	component	T3/component/stone-brick@60/no-proliferator	stone-brick	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=stone-brick*60&v=11
3	component	T3/component/strange-matter@60/no-proliferator	strange-matter	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=strange-matter*60&v=11
3	component	T3/component/structure-matrix@60/no-proliferator	structure-matrix	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=structure-matrix*60&v=11
3	component	T3/component/sulfuric-acid@60/no-proliferator	sulfuric-acid	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=sulfuric-acid*60&v=11
3	component	T3/component/super-magnetic-ring@60/no-proliferator	super-magnetic-ring	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=super-magnetic-ring*60&v=11
3	component	T3/component/thruster@60/no-proliferator	thruster	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=thruster*60&v=11
3	component	T3/component/titanium-alloy@60/no-proliferator	titanium-alloy	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=titanium-alloy*60&v=11
3	component	T3/component/titanium-crystal@60/no-proliferator	titanium-crystal	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=titanium-crystal*60&v=11
3	component	T3/component/titanium-glass@60/no-proliferator	titanium-glass	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=titanium-glass*60&v=11
3	component	T3/component/titanium-ingot@60/no-proliferator	titanium-ingot	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=titanium-ingot*60&v=11
3	component	T3/component/titanium-ore@60/no-proliferator	titanium-ore	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=titanium-ore*60&v=11
3	component	T3/component/unipolar-magnet@60/no-proliferator	unipolar-magnet	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=unipolar-magnet*60&v=11
3	component	T3/component/water@60/no-proliferator	water	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=water*60&v=11
4	building	T4/building/accumulator@1/no-proliferator	accumulator	2	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=accumulator*1&v=11
4	building	T4/building/accumulator@1/all-products	accumulator	2	1	all-products	3	https://factoriolab.github.io/dsp/list?o=accumulator*1&v=11
4	building	T4/building/accumulator-full@1/no-proliferator	accumulator-full	3	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=accumulator-full*1&v=11
4	building	T4/building/accumulator-full@1/all-products	accumulator-full	3	1	all-products	3	https://factoriolab.github.io/dsp/list?o=accumulator-full*1&v=11
4	building	T4/building/arc-smelter@1/no-proliferator	arc-smelter	0	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=arc-smelter*1&v=11
4	building	T4/building/arc-smelter@1/all-products	arc-smelter	0	1	all-products	3	https://factoriolab.github.io/dsp/list?o=arc-smelter*1&v=11
4	building	T4/building/assembling-machine-1@1/no-proliferator	assembling-machine-1	0	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=assembling-machine-1*1&v=11
4	building	T4/building/assembling-machine-1@1/all-products	assembling-machine-1	0	1	all-products	3	https://factoriolab.github.io/dsp/list?o=assembling-machine-1*1&v=11
4	building	T4/building/assembling-machine-2@1/no-proliferator	assembling-machine-2	2	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=assembling-machine-2*1&v=11
4	building	T4/building/assembling-machine-2@1/all-products	assembling-machine-2	2	1	all-products	3	https://factoriolab.github.io/dsp/list?o=assembling-machine-2*1&v=11
4	building	T4/building/assembling-machine-3@1/no-proliferator	assembling-machine-3	4	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=assembling-machine-3*1&v=11
4	building	T4/building/assembling-machine-3@1/all-products	assembling-machine-3	4	1	all-products	3	https://factoriolab.github.io/dsp/list?o=assembling-machine-3*1&v=11
4	building	T4/building/automatic-piler@1/no-proliferator	automatic-piler	3	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=automatic-piler*1&v=11
4	building	T4/building/automatic-piler@1/all-products	automatic-piler	3	1	all-products	3	https://factoriolab.github.io/dsp/list?o=automatic-piler*1&v=11
4	building	T4/building/chemical-plant@1/no-proliferator	chemical-plant	1	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=chemical-plant*1&v=11
4	building	T4/building/chemical-plant@1/all-products	chemical-plant	1	1	all-products	3	https://factoriolab.github.io/dsp/list?o=chemical-plant*1&v=11
4	building	T4/building/conveyor-belt-1@1/no-proliferator	conveyor-belt-1	0	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=conveyor-belt-1*1&v=11
4	building	T4/building/conveyor-belt-1@1/all-products	conveyor-belt-1	0	1	all-products	3	https://factoriolab.github.io/dsp/list?o=conveyor-belt-1*1&v=11
4	building	T4/building/conveyor-belt-2@1/no-proliferator	conveyor-belt-2	2	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=conveyor-belt-2*1&v=11
4	building	T4/building/conveyor-belt-2@1/all-products	conveyor-belt-2	2	1	all-products	3	https://factoriolab.github.io/dsp/list?o=conveyor-belt-2*1&v=11
4	building	T4/building/conveyor-belt-3@1/no-proliferator	conveyor-belt-3	2	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=conveyor-belt-3*1&v=11
4	building	T4/building/conveyor-belt-3@1/all-products	conveyor-belt-3	2	1	all-products	3	https://factoriolab.github.io/dsp/list?o=conveyor-belt-3*1&v=11
4	building	T4/building/em-rail-ejector@1/no-proliferator	em-rail-ejector	2	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=em-rail-ejector*1&v=11
4	building	T4/building/em-rail-ejector@1/all-products	em-rail-ejector	2	1	all-products	3	https://factoriolab.github.io/dsp/list?o=em-rail-ejector*1&v=11
4	building	T4/building/energy-exchanger@1/no-proliferator	energy-exchanger	3	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=energy-exchanger*1&v=11
4	building	T4/building/energy-exchanger@1/all-products	energy-exchanger	3	1	all-products	3	https://factoriolab.github.io/dsp/list?o=energy-exchanger*1&v=11
4	building	T4/building/fractionator@1/no-proliferator	fractionator	2	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=fractionator*1&v=11
4	building	T4/building/fractionator@1/all-products	fractionator	2	1	all-products	3	https://factoriolab.github.io/dsp/list?o=fractionator*1&v=11
4	building	T4/building/geothermal-power-station@1/no-proliferator	geothermal-power-station	2	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=geothermal-power-station*1&v=11
4	building	T4/building/geothermal-power-station@1/all-products	geothermal-power-station	2	1	all-products	3	https://factoriolab.github.io/dsp/list?o=geothermal-power-station*1&v=11
4	building	T4/building/holo-beacon@1/no-proliferator	holo-beacon	1	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=holo-beacon*1&v=11
4	building	T4/building/holo-beacon@1/all-products	holo-beacon	1	1	all-products	3	https://factoriolab.github.io/dsp/list?o=holo-beacon*1&v=11
4	building	T4/building/interstellar-logistics-station@1/no-proliferator	interstellar-logistics-station	3	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=interstellar-logistics-station*1&v=11
4	building	T4/building/interstellar-logistics-station@1/all-products	interstellar-logistics-station	3	1	all-products	3	https://factoriolab.github.io/dsp/list?o=interstellar-logistics-station*1&v=11
4	building	T4/building/logistics-distributor@1/no-proliferator	logistics-distributor	2	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=logistics-distributor*1&v=11
4	building	T4/building/logistics-distributor@1/all-products	logistics-distributor	2	1	all-products	3	https://factoriolab.github.io/dsp/list?o=logistics-distributor*1&v=11
4	building	T4/building/matrix-lab@1/no-proliferator	matrix-lab	0	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=matrix-lab*1&v=11
4	building	T4/building/matrix-lab@1/all-products	matrix-lab	0	1	all-products	3	https://factoriolab.github.io/dsp/list?o=matrix-lab*1&v=11
4	building	T4/building/mini-fusion-power-plant@1/no-proliferator	mini-fusion-power-plant	3	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=mini-fusion-power-plant*1&v=11
4	building	T4/building/mini-fusion-power-plant@1/all-products	mini-fusion-power-plant	3	1	all-products	3	https://factoriolab.github.io/dsp/list?o=mini-fusion-power-plant*1&v=11
4	building	T4/building/miniature-particle-collider@1/no-proliferator	miniature-particle-collider	3	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=miniature-particle-collider*1&v=11
4	building	T4/building/miniature-particle-collider@1/all-products	miniature-particle-collider	3	1	all-products	3	https://factoriolab.github.io/dsp/list?o=miniature-particle-collider*1&v=11
4	building	T4/building/mining-machine@1/no-proliferator	mining-machine	0	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=mining-machine*1&v=11
4	building	T4/building/mining-machine@1/all-products	mining-machine	0	1	all-products	3	https://factoriolab.github.io/dsp/list?o=mining-machine*1&v=11
4	building	T4/building/oil-extractor@1/no-proliferator	oil-extractor	1	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=oil-extractor*1&v=11
4	building	T4/building/oil-extractor@1/all-products	oil-extractor	1	1	all-products	3	https://factoriolab.github.io/dsp/list?o=oil-extractor*1&v=11
4	building	T4/building/oil-refinery@1/no-proliferator	oil-refinery	1	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=oil-refinery*1&v=11
4	building	T4/building/oil-refinery@1/all-products	oil-refinery	1	1	all-products	3	https://factoriolab.github.io/dsp/list?o=oil-refinery*1&v=11
4	building	T4/building/orbital-collector@1/no-proliferator	orbital-collector	3	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=orbital-collector*1&v=11
4	building	T4/building/orbital-collector@1/all-products	orbital-collector	3	1	all-products	3	https://factoriolab.github.io/dsp/list?o=orbital-collector*1&v=11
4	building	T4/building/plane-smelter@1/no-proliferator	plane-smelter	4	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=plane-smelter*1&v=11
4	building	T4/building/plane-smelter@1/all-products	plane-smelter	4	1	all-products	3	https://factoriolab.github.io/dsp/list?o=plane-smelter*1&v=11
4	building	T4/building/planetary-logistics-station@1/no-proliferator	planetary-logistics-station	2	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=planetary-logistics-station*1&v=11
4	building	T4/building/planetary-logistics-station@1/all-products	planetary-logistics-station	2	1	all-products	3	https://factoriolab.github.io/dsp/list?o=planetary-logistics-station*1&v=11
4	building	T4/building/quantum-chemical-plant@1/no-proliferator	quantum-chemical-plant	4	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=quantum-chemical-plant*1&v=11
4	building	T4/building/quantum-chemical-plant@1/all-products	quantum-chemical-plant	4	1	all-products	3	https://factoriolab.github.io/dsp/list?o=quantum-chemical-plant*1&v=11
4	building	T4/building/ray-receiver@1/no-proliferator	ray-receiver	2	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=ray-receiver*1&v=11
4	building	T4/building/ray-receiver@1/all-products	ray-receiver	2	1	all-products	3	https://factoriolab.github.io/dsp/list?o=ray-receiver*1&v=11
4	building	T4/building/satellite-substation@1/no-proliferator	satellite-substation	3	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=satellite-substation*1&v=11
4	building	T4/building/satellite-substation@1/all-products	satellite-substation	3	1	all-products	3	https://factoriolab.github.io/dsp/list?o=satellite-substation*1&v=11
4	building	T4/building/solar-panel@1/no-proliferator	solar-panel	1	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=solar-panel*1&v=11
4	building	T4/building/solar-panel@1/all-products	solar-panel	1	1	all-products	3	https://factoriolab.github.io/dsp/list?o=solar-panel*1&v=11
4	building	T4/building/sorter-1@1/no-proliferator	sorter-1	0	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=sorter-1*1&v=11
4	building	T4/building/sorter-1@1/all-products	sorter-1	0	1	all-products	3	https://factoriolab.github.io/dsp/list?o=sorter-1*1&v=11
4	building	T4/building/sorter-2@1/no-proliferator	sorter-2	1	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=sorter-2*1&v=11
4	building	T4/building/sorter-2@1/all-products	sorter-2	1	1	all-products	3	https://factoriolab.github.io/dsp/list?o=sorter-2*1&v=11
4	building	T4/building/sorter-3@1/no-proliferator	sorter-3	2	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=sorter-3*1&v=11
4	building	T4/building/sorter-3@1/all-products	sorter-3	2	1	all-products	3	https://factoriolab.github.io/dsp/list?o=sorter-3*1&v=11
4	building	T4/building/sorter-4@1/no-proliferator	sorter-4	3	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=sorter-4*1&v=11
4	building	T4/building/sorter-4@1/all-products	sorter-4	3	1	all-products	3	https://factoriolab.github.io/dsp/list?o=sorter-4*1&v=11
4	building	T4/building/splitter@1/no-proliferator	splitter	1	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=splitter*1&v=11
4	building	T4/building/splitter@1/all-products	splitter	1	1	all-products	3	https://factoriolab.github.io/dsp/list?o=splitter*1&v=11
4	building	T4/building/spray-coater@1/no-proliferator	spray-coater	1	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=spray-coater*1&v=11
4	building	T4/building/spray-coater@1/all-products	spray-coater	1	1	all-products	3	https://factoriolab.github.io/dsp/list?o=spray-coater*1&v=11
4	building	T4/building/storage-1@1/no-proliferator	storage-1	0	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=storage-1*1&v=11
4	building	T4/building/storage-1@1/all-products	storage-1	0	1	all-products	3	https://factoriolab.github.io/dsp/list?o=storage-1*1&v=11
4	building	T4/building/storage-2@1/no-proliferator	storage-2	2	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=storage-2*1&v=11
4	building	T4/building/storage-2@1/all-products	storage-2	2	1	all-products	3	https://factoriolab.github.io/dsp/list?o=storage-2*1&v=11
4	building	T4/building/storage-tank@1/no-proliferator	storage-tank	1	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=storage-tank*1&v=11
4	building	T4/building/storage-tank@1/all-products	storage-tank	1	1	all-products	3	https://factoriolab.github.io/dsp/list?o=storage-tank*1&v=11
4	building	T4/building/tesla-tower@1/no-proliferator	tesla-tower	0	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=tesla-tower*1&v=11
4	building	T4/building/tesla-tower@1/all-products	tesla-tower	0	1	all-products	3	https://factoriolab.github.io/dsp/list?o=tesla-tower*1&v=11
4	building	T4/building/thermal-power-plant@1/no-proliferator	thermal-power-plant	1	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=thermal-power-plant*1&v=11
4	building	T4/building/thermal-power-plant@1/all-products	thermal-power-plant	1	1	all-products	3	https://factoriolab.github.io/dsp/list?o=thermal-power-plant*1&v=11
4	building	T4/building/traffic-monitor@1/no-proliferator	traffic-monitor	1	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=traffic-monitor*1&v=11
4	building	T4/building/traffic-monitor@1/all-products	traffic-monitor	1	1	all-products	3	https://factoriolab.github.io/dsp/list?o=traffic-monitor*1&v=11
4	building	T4/building/vertical-launching-silo@1/no-proliferator	vertical-launching-silo	4	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=vertical-launching-silo*1&v=11
4	building	T4/building/vertical-launching-silo@1/all-products	vertical-launching-silo	4	1	all-products	3	https://factoriolab.github.io/dsp/list?o=vertical-launching-silo*1&v=11
4	building	T4/building/water-pump@1/no-proliferator	water-pump	1	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=water-pump*1&v=11
4	building	T4/building/water-pump@1/all-products	water-pump	1	1	all-products	3	https://factoriolab.github.io/dsp/list?o=water-pump*1&v=11
4	building	T4/building/wind-turbine@1/no-proliferator	wind-turbine	0	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=wind-turbine*1&v=11
4	building	T4/building/wind-turbine@1/all-products	wind-turbine	0	1	all-products	3	https://factoriolab.github.io/dsp/list?o=wind-turbine*1&v=11
4	building	T4/building/wireless-power-tower@1/no-proliferator	wireless-power-tower	1	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=wireless-power-tower*1&v=11
4	building	T4/building/wireless-power-tower@1/all-products	wireless-power-tower	1	1	all-products	3	https://factoriolab.github.io/dsp/list?o=wireless-power-tower*1&v=11
